timestamp,tag,x,y,z, pressure, acceleration_0, acceleration_1, acceleration_2, magnetic_0, magnetic_1, magnetic_2, angular_vel_0, angular_vel_1, angular_vel_2, euler_angles_0, euler_angles_1, euler_angles_2, quaternion_0, quaternion_1, quaternion_2, quaternion_3, linear_acceleration_0, linear_acceleration_1, linear_acceleration_2, gravity_vector_0, gravity_vector_1, gravity_vector_2, temperature
1551531110,0x6e36,-2235,8297,4660,100391000,424,95,-869,-513,-216,516,26,22,13,4483,425,-2772,3461,10210,-12214,1739,-14,-7,1,438,103,-871,42
1551531110,0x6e58,-613,5074,4973,100451750,392,-216,-875,-1508,2180,1972,-1,7,-1,5007,375,2643,2294,6348,-14593,3149,2,13,-5,390,-229,-869,37
1551531110,0x6737,-766,5585,322,100393500,741,338,-568,-312,-555,523,-3,-2,0,3344,784,-2381,1924,14271,2433,7426,1,4,-14,740,332,-550,45
1551531110,0x6724,-3439,9955,4666,100297500,820,534,-228,-465,-214,336,-462,-435,3,2828,896,-1817,289,-10708,-7043,-10202,7,32,-8,813,502,-219,44
1551531111,0x6726,-921,5162,4610,100324250,-921,114,-331,345,236,-1489,1,2,2,3719,-1112,-2582,-4186,11210,-7285,-8496,-2,5,-6,-918,109,-325,40
1551531112,0x6750,-723,9638,320,100621000,932,87,-237,-326,411,960,30,58,-61,5369,1187,-2600,-9743,-3814,12431,-2106,-11,6,17,943,80,-254,41
1551531112,0x6735,-321,5027,77,100411750,-144,32,978,294,486,-244,2,-1,1,4823,-151,-38,-14243,366,-1343,-7978,16,-7,11,-161,40,966,42
1551531113,0x6737,-701,5731,4928,100392500,742,336,-557,-305,-531,537,1,-2,2,3344,784,-2381,1924,14271,2433,7426,0,4,-17,740,332,-550,45
1551531113,0x6e36,-2529,8207,4915,100392000,354,40,-923,-476,-145,572,-123,3,318,4458,346,-2865,2415,10486,-12206,1916,-7,25,-12,362,14,-911,42
1551531113,0x6e58,-621,4892,247,100451750,392,-217,-875,-1515,2180,1966,0,-7,-1,5007,375,2643,2294,6348,-14593,3149,1,11,-5,390,-229,-869,37
1551531113,0x6737,-603,5541,4586,100394250,742,339,-560,-305,-542,508,0,-2,2,3344,784,-2381,1924,14271,2433,7426,1,6,-13,740,332,-550,45
1551531114,0x6724,0,0,0,100297750,782,571,-139,-371,-481,-136,71,-13,9,3472,852,-1639,-3435,-11739,-3709,-10250,0,-4,-9,786,572,-126,44
1551531114,0x6726,-1124,4874,1183,100322250,-919,116,-328,363,241,-1489,2,5,2,3719,-1112,-2582,-4186,11210,-7285,-8496,-3,7,-5,-918,109,-325,39
1551531116,0x6750,-706,9763,4762,100613000,909,113,-384,-299,419,1044,60,-11,-247,5393,1056,-2584,-8902,-4542,12857,-1802,19,-8,-24,896,126,-377,41
1551531116,0x6735,-420,5039,87,100415000,-147,32,972,305,486,-252,1,1,0,4823,-151,-38,-14243,366,-1343,-7978,15,-7,12,-161,40,966,42
1551531117,0x6737,-714,5500,271,100391750,740,337,-568,-305,-566,515,-1,-3,-1,3344,784,-2381,1924,14271,2433,7426,0,4,-17,740,332,-550,45
1551531117,0x6e36,-1901,8679,791,100388250,413,16,-899,-492,-115,512,5,13,-5,4556,391,-2857,2865,9773,-12681,1975,7,-4,-6,406,21,-892,42
1551531117,0x6e58,-607,4850,256,100450750,392,-216,-877,-1521,2187,1985,-3,12,-1,5007,375,2643,2294,6348,-14593,3148,2,13,-7,390,-229,-869,37
1551531117,0x6737,-511,5342,4644,100389500,741,338,-558,-305,-555,494,-1,1,3,3344,784,-2381,1924,14271,2433,7426,1,5,-7,740,332,-550,45
1551531118,0x6724,0,0,0,100297500,759,582,-159,-342,-505,-120,28,19,-8,3549,821,-1677,-3791,-11944,-3607,-9919,-5,-10,-2,765,592,-156,44
1551531118,0x6726,-894,5104,4532,100320750,-922,117,-330,350,230,-1489,1,5,0,3719,-1112,-2582,-4186,11210,-7285,-8496,-3,7,-5,-918,109,-325,39
1551531119,0x6734,0,0,0,100380750,-368,335,-850,-185,-740,699,-10,-9,4,3880,-353,-2542,-765,-13520,8212,4197,0,11,0,-368,327,-847,46
1551531119,0x6750,-957,9319,275,100609500,925,-2,-300,-310,488,886,70,-163,232,5030,1160,2814,-8957,-4821,12286,-3747,-12,29,-5,935,-20,-291,42
1551531120,0x6735,-399,5059,120,100414250,-146,33,979,316,486,-252,0,-1,0,4823,-151,-38,-14243,366,-1343,-7978,14,-7,12,-161,40,966,42
1551531120,0x6737,-666,5618,4858,100392250,742,337,-553,-294,-531,496,2,0,0,3344,784,-2381,1924,14271,2433,7426,2,4,-3,740,332,-550,45
1551531120,0x6e36,-2226,8204,4702,100389250,403,30,-915,-486,-107,526,206,-4,-201,4723,364,-2850,2867,8599,-13562,1527,23,1,-11,380,28,-903,42
1551531120,0x6e58,-609,4791,300,100451250,392,-217,-880,-1521,2180,1966,-2,0,0,5007,375,2643,2294,6348,-14593,3148,2,11,-11,390,-229,-869,37
1551531121,0x6737,-688,5542,293,100394000,740,337,-566,-305,-536,502,-3,-1,-1,3344,784,-2381,1924,14271,2433,7426,0,4,-16,740,332,-550,45
1551531121,0x6724,-4240,9157,484,100297500,765,583,-158,-342,-518,-107,-1,-4,7,3525,815,-1699,-3625,-11967,-3824,-9872,0,-13,13,761,592,-172,44
1551531121,0x6726,-926,5079,4530,100317750,-923,115,-330,339,248,-1510,1,2,1,3719,-1112,-2582,-4186,11210,-7285,-8496,-5,6,-5,-918,109,-325,39
1551531123,0x6750,-863,9383,269,100602250,921,11,-320,-332,454,811,21,10,16,4947,1137,-2832,-8610,-5927,11937,-4085,-6,-5,-3,927,16,-317,42
1551531123,0x6735,-356,5057,119,100413250,-146,32,968,305,497,-259,-2,1,0,4823,-151,-38,-14243,366,-1343,-7978,18,-8,7,-161,40,966,42
1551531123,0x6737,-692,5663,4833,100393750,739,340,-564,-305,-560,516,-2,2,0,3344,784,-2381,1924,14271,2433,7426,0,5,-7,740,332,-550,45
1551531124,0x6e36,-4407,9323,-505,100387750,524,144,-893,-164,-180,572,70,-62,-181,2691,456,-2809,154,15783,1631,4082,1,98,-18,468,66,-858,42
1551531124,0x6e58,-597,5030,4945,100453250,392,-216,-871,-1515,2187,1993,1,-3,2,5007,375,2643,2292,6348,-14594,3148,2,13,0,390,-229,-869,37
1551531124,0x6737,-758,5599,337,100392250,742,340,-558,-300,-536,516,3,2,1,3344,784,-2381,1924,14271,2433,7426,1,4,-6,740,332,-550,45
1551531124,0x6724,-6049,9551,828,100294250,761,575,-183,-348,-512,-105,-38,4,-20,3506,813,-1712,-3507,-11972,-3965,-9854,1,-17,-1,760,592,-181,44
1551531124,0x6726,-941,5059,4494,100317500,-922,114,-335,350,248,-1496,0,3,0,3719,-1112,-2582,-4186,11210,-7285,-8496,-4,5,-6,-918,109,-325,39
1551531126,0x6750,-1151,9552,4139,100600750,919,48,-293,-393,448,827,43,37,-48,4989,1158,-2727,-8864,-6007,11755,-3960,-14,0,2,934,48,-292,42
1551531126,0x6735,-430,5042,108,100417000,-147,33,976,305,504,-232,-1,0,2,4823,-151,-38,-14243,366,-1343,-7978,14,-7,10,-161,40,966,42
1551531127,0x6737,-687,5687,4864,100392000,741,338,-555,-300,-548,516,-1,-2,-3,3344,784,-2381,1924,14271,2433,7426,1,4,-17,740,332,-550,45
1551531127,0x6e36,-4410,8717,-432,100387000,365,61,-918,-76,-174,560,177,138,-571,2642,334,-2781,431,15946,2130,3071,14,-41,-4,351,98,-910,42
1551531127,0x6e58,-632,4873,258,100451000,394,-218,-873,-1515,2169,1987,1,-3,1,5007,375,2643,2293,6348,-14594,3148,2,12,-5,390,-229,-869,37
1551531127,0x6737,-658,5400,315,100391750,740,338,-557,-318,-566,516,1,2,1,3344,784,-2381,1924,14271,2433,7426,0,5,-6,740,332,-550,45
1551531127,0x6724,-4681,9549,4858,100299250,770,584,-146,-340,-512,-44,294,581,-166,3375,818,-1680,-2831,-11552,-4755,-10216,30,79,-2,763,593,-159,44
1551531127,0x6726,-911,5133,4663,100320000,-924,113,-343,363,241,-1489,1,0,1,3719,-1112,-2582,-4186,11210,-7285,-8496,-5,4,-18,-918,109,-325,39
1551531128,0x6734,-2365,7197,189,100385000,-141,287,-977,-179,-265,744,-367,-27,68,4297,-181,-2592,-656,-11525,11250,2936,51,-9,-63,-193,296,-914,46
1551531129,0x6750,-979,9330,494,100602750,921,53,-159,-489,496,969,67,-121,42,5322,1248,-2373,-10215,-4300,11809,-2482,-38,-53,14,959,106,-173,42
1551531129,0x6735,-414,5138,5085,100425250,-146,31,972,310,491,-265,1,-1,0,4823,-151,-38,-14243,366,-1343,-7978,14,-8,6,-161,40,966,42
1551531129,0x6737,-585,5438,4914,100400250,742,337,-561,-305,-548,510,2,4,2,3344,784,-2381,1924,14271,2433,7426,1,5,-9,740,332,-550,45
1551531130,0x6e36,-2565,9885,4644,100391250,313,-96,-906,46,-92,433,-58,47,-1037,2183,283,2835,-1289,15032,5998,2201,15,-51,26,298,-45,-933,42
1551531130,0x6e58,78,5264,-268,100457500,390,-214,-875,-1521,2169,1972,-3,-2,-2,5007,375,2643,2294,6348,-14593,3148,0,15,-5,390,-229,-869,37
1551531130,0x6737,-693,5653,4906,100399000,741,336,-555,-300,-555,510,3,0,1,3344,784,-2381,1924,14271,2433,7426,1,4,-4,740,332,-550,45
1551531130,0x6724,-4610,9709,4804,100303250,832,415,-313,-416,-432,169,-14,-35,25,3329,913,-2033,-2305,-12992,-3057,-9218,9,-9,7,823,424,-320,44
1551531130,0x6726,-912,5122,4571,100324250,-917,115,-328,363,230,-1510,2,4,1,3719,-1112,-2582,-4186,11210,-7285,-8496,1,5,-2,-918,109,-325,39
1551531131,0x6734,-2380,7004,171,100381500,-163,293,-907,-112,-257,726,-11,-9,-15,4089,-144,-2597,-1169,-12756,9891,2555,-9,0,15,-153,293,-922,46
1551531131,0x6750,-981,9397,457,100607000,921,141,-381,-376,507,856,62,15,-74,5112,1099,-2621,-8772,-5987,12049,-3234,7,42,-39,913,98,-341,42
1551531131,0x6735,-330,5261,5257,100424750,-145,31,972,300,491,-265,1,0,1,4823,-151,-38,-14243,366,-1343,-7978,15,-8,5,-161,40,966,42
1551531132,0x6737,-718,5531,368,100397250,742,338,-558,-300,-555,489,0,1,1,3344,784,-2381,1924,14271,2433,7426,2,5,-8,740,332,-550,45
1551531132,0x6e36,-2571,9384,38,100395000,102,139,-1003,94,137,379,-94,134,61,816,126,-2729,-448,7020,14700,1694,-32,-19,-45,134,158,-958,42
1551531132,0x6e58,-598,5079,4940,100450500,394,-217,-882,-1508,2174,1985,2,-10,0,5007,375,2643,2293,6348,-14594,3148,3,11,-12,390,-229,-869,37
1551531133,0x6737,-624,5497,4913,100396750,741,337,-560,-318,-555,502,-1,-3,1,3344,784,-2381,1924,14271,2433,7426,1,4,-9,740,332,-550,45
1551531133,0x6724,-2743,9266,813,100296250,698,631,-230,-473,-401,-163,-1614,-182,331,4430,908,-1612,-8212,-11712,3291,-7280,-122,103,-130,820,527,-100,44
1551531133,0x6726,-927,5132,4566,100319000,-922,115,-331,356,236,-1523,1,2,0,3719,-1112,-2582,-4186,11210,-7285,-8496,-3,6,-6,-918,109,-325,39
1551531134,0x6734,-2268,7181,4921,100378000,-93,164,-926,-112,-40,715,-533,375,20,4041,-79,-2705,-834,-13133,9646,1494,-8,-20,33,-84,185,-959,46
1551531134,0x6750,-922,9228,261,100610000,933,122,-266,-424,505,857,-98,173,79,5230,1185,-2446,-9657,-5240,11811,-2866,-9,0,-27,943,122,-239,42
1551531134,0x6735,-929,4652,1188,100420000,-145,31,976,316,491,-259,1,0,1,4823,-151,-38,-14243,366,-1343,-7978,17,-8,9,-161,40,966,42
1551531135,0x6737,-655,5433,301,100395250,741,339,-565,-305,-555,496,2,0,1,3344,784,-2381,1924,14271,2433,7426,1,6,-14,740,332,-550,45
1551531135,0x6e36,-2684,9349,274,100391750,95,257,-893,54,75,419,-525,176,-429,803,110,-2619,78,6866,14662,2514,-21,-15,40,117,273,-934,42
1551531135,0x6e58,-653,5034,269,100450250,393,-215,-871,-1521,2163,1979,-2,-2,-1,5007,375,2643,2293,6348,-14594,3148,3,13,-1,390,-229,-869,37
1551531135,0x6737,-662,5396,275,100395750,743,337,-565,-305,-531,516,1,-2,2,3344,784,-2381,1924,14271,2433,7426,3,4,-15,740,332,-550,45
1551531135,0x6724,-2516,10061,266,100303250,701,592,-76,-504,-406,83,-32,-211,130,2314,968,-1618,3345,-8316,-8824,-10499,-152,118,17,853,473,-93,44
1551531136,0x6726,-1144,4904,1194,100327000,-923,114,-332,356,224,-1502,0,1,1,3719,-1112,-2582,-4186,11210,-7285,-8496,-4,4,-7,-918,109,-325,39
1551531137,0x6734,-2364,7354,296,100384500,213,149,-983,-356,-25,654,-12,117,27,3757,212,-2738,-1976,-14404,7469,-1120,-5,-10,-37,225,146,-942,46
1551531137,0x6750,-931,9428,299,100614750,921,104,-238,-432,529,860,-11,22,-1,5223,1207,-2552,-9700,-4810,11945,-2920,-27,18,-7,949,86,-230,42
1551531137,0x6735,-365,5088,13,100420250,-146,30,973,300,481,-232,4,1,-2,4823,-151,-38,-14243,366,-1343,-7978,14,-7,0,-161,40,966,42
1551531137,0x6737,-780,5677,355,100395500,740,338,-567,-312,-548,516,1,1,-1,3344,784,-2381,1924,14271,2433,7426,0,4,-14,740,332,-550,45
1551531138,0x6e36,-2845,9483,311,100390750,442,55,-922,-385,91,347,-136,-25,-139,5164,403,-2820,-3552,-5110,15142,-661,29,-7,-33,417,59,-885,42
1551531138,0x6e58,-642,5098,4933,100454250,392,-217,-873,-1515,2176,1987,2,1,2,5007,375,2643,2293,6348,-14594,3148,1,12,-3,390,-229,-869,37
1551531138,0x6737,-650,5692,4892,100391500,741,339,-556,-312,-542,510,1,3,1,3344,784,-2381,1924,14271,2433,7426,2,5,-6,740,332,-550,45
1551531138,0x6724,-1862,6930,5170,100297500,692,83,-5,-443,-628,376,87,221,-55,2901,811,-1803,-118,-10407,-7663,-10069,-66,-489,234,759,572,-239,44
1551531138,0x6726,-926,5144,4575,100321250,-920,116,-339,369,248,-1489,-2,3,-1,3719,-1112,-2582,-4186,11210,-7285,-8496,-2,7,-14,-918,109,-325,39
1551531139,0x6750,-935,9476,419,100611250,866,-19,-394,-358,478,758,-99,43,54,5054,1100,-2751,-8602,-5741,12220,-3486,-47,-68,-43,914,49,-351,41
1551531140,0x6735,-335,5162,5227,100424000,-144,31,969,310,497,-244,-2,0,0,4823,-151,-38,-14243,366,-1343,-7978,15,-6,9,-161,40,966,42
1551531140,0x6737,-794,5443,361,100393500,740,337,-562,-305,-536,496,-3,0,-2,3344,784,-2381,1924,14271,2433,7426,0,5,-6,740,332,-550,45
1551531140,0x6e36,-2561,9463,4646,100388000,419,-138,-885,-409,150,348,-187,52,163,5097,373,2758,-2743,-5661,14978,-2126,23,-21,21,388,-119,-892,42
1551531141,0x6e58,-678,4825,397,100450000,394,-216,-877,-932,1305,1214,0,-4,-2,5008,378,2643,2317,6343,-14590,3156,3,15,-5,393,-229,-868,37
1551531141,0x6737,-591,5357,623,100394000,742,338,-557,-312,-566,496,-2,1,-1,3344,783,-2381,1924,14272,2433,7425,1,7,-4,740,332,-550,45
1551531141,0x6724,-882,5374,5253,100298750,983,195,175,-473,-670,-393,403,-174,64,3419,1127,-1494,-3325,-11687,-536,-10977,49,-93,167,924,326,-19,44
1551531141,0x6726,-916,5171,4649,100316000,-919,116,-334,238,176,-913,3,4,3,3719,-1112,-2582,-4185,11211,-7286,-8495,0,6,-9,-918,109,-325,39
1551531142,0x6750,-949,9402,352,100613500,885,-39,-202,-425,550,822,-588,-292,92,5249,1232,-2761,-9825,-3881,12205,-2806,-40,-81,17,955,28,-217,42
1551531142,0x6735,-382,5130,65,100419750,-146,33,980,294,504,-259,2,1,1,4823,-151,-38,-14242,367,-1344,-7978,14,-7,13,-161,40,966,42
1551531143,0x6737,-697,5516,300,100393250,740,339,-562,-294,-536,496,-2,-2,0,3344,784,-2381,1924,14271,2433,7426,2,4,-17,740,332,-550,45
1551531143,0x6e36,-2645,9405,572,100386000,456,-95,-862,-414,137,361,-23,-112,-30,5136,433,2790,-3376,-5311,14998,-1976,9,-10,6,446,-85,-868,42
1551531143,0x6e58,-595,4982,4909,100449000,393,-216,-875,-932,1323,1195,-1,-4,0,5008,378,2643,2317,6343,-14590,3156,0,12,-6,393,-229,-868,37
1551531143,0x6737,-706,5625,337,100394500,740,336,-561,-324,-555,496,2,1,1,3344,784,-2381,1924,14271,2433,7426,0,4,-10,740,332,-550,45
1551531144,0x6724,-1482,6029,84,100299500,682,654,-338,-601,-470,156,-2059,-1280,558,1749,887,-1885,5745,-5161,-11965,-8102,-140,153,-77,807,491,-259,44
1551531144,0x6726,-879,5174,4675,100317250,-924,113,-330,227,140,-913,1,5,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-5,4,-4,-918,109,-325,39
1551531145,0x6734,-2032,7952,4922,100387500,-565,625,305,-1804,-824,10624,-1,-292,-283,2090,-657,-1092,-5471,-9113,3702,11906,79,-60,31,-644,686,273,44
1551531145,0x6750,-899,9351,200,100625000,819,3,-344,-395,579,960,599,-306,-356,5395,1119,-2746,-9237,-3333,12982,-1858,-99,-58,-14,921,48,-331,41
1551531145,0x6735,-368,5094,57,100420500,-145,30,969,310,491,-232,-3,-2,0,4823,-151,-38,-14242,367,-1344,-7978,15,-9,2,-161,40,966,42
1551531146,0x6737,-628,5345,292,100390500,740,336,-554,-312,-531,516,0,-3,0,3344,784,-2381,1924,14271,2433,7426,0,4,-4,740,332,-550,45
1551531146,0x6e36,-2610,9385,4612,100388500,471,-127,-852,-438,144,361,21,-15,19,5051,448,2752,-3297,-5974,14691,-2459,10,-6,4,461,-120,-857,42
1551531146,0x6e58,-614,5065,4906,100452000,396,-218,-876,-926,1318,1195,3,-3,0,5008,378,2643,2316,6344,-14590,3156,2,13,-9,393,-229,-868,37
1551531146,0x6737,-655,5490,589,100391500,739,337,-565,-318,-560,502,2,3,-1,3344,784,-2381,1924,14271,2433,7426,1,4,-6,740,332,-550,45
1551531146,0x6724,-1690,6020,630,100294500,774,386,-336,-630,-550,-267,221,-126,-266,4981,953,-1696,-9799,-9955,7322,-4439,-71,-95,-201,847,475,-135,44
1551531146,0x6726,-961,5176,4550,100316000,-921,114,-330,220,116,-913,1,3,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-2,4,-5,-918,109,-325,39
1551531147,0x6734,-2333,7869,198,100377750,-637,644,242,1080,-2100,10740,249,-153,-75,1799,-669,-1138,-7173,-9843,2243,10727,-23,-79,-20,-653,691,236,43
1551531148,0x6750,-851,9533,164,100634000,915,-56,-259,-417,606,665,-58,-4,46,5123,1177,2703,-9262,-3759,12541,-3352,-14,-1,2,940,-52,-271,41
1551531148,0x6735,-298,5254,5294,100419500,-145,33,968,299,504,-244,1,3,1,4823,-151,-38,-14242,367,-1344,-7978,16,-7,7,-161,40,966,42
1551531148,0x6737,-700,5517,318,100390000,742,336,-556,-294,-560,510,2,0,2,3344,784,-2381,1924,14271,2433,7426,2,3,-5,740,332,-550,45
1551531149,0x6e36,0,0,0,100387500,219,-10,-964,-344,76,468,206,-166,72,5123,261,-2876,-2202,-5519,15249,-764,-58,2,-23,276,3,-940,42
1551531149,0x6e58,-664,4958,289,100451000,394,-215,-879,-932,1307,1214,-1,1,1,5008,378,2643,2316,6344,-14590,3156,1,13,-11,393,-229,-868,37
1551531149,0x6737,-683,5747,4918,100389500,741,336,-555,-312,-542,523,0,0,-1,3344,784,-2381,1924,14271,2433,7426,2,6,-18,740,332,-550,45
1551531149,0x6724,-711,7119,808,100297000,849,491,-198,-580,-465,-360,-187,-264,86,5116,893,-1732,-9873,-10022,7578,-3617,38,-31,-25,811,522,-172,44
1551531150,0x6726,-938,5113,4514,100318000,-923,116,-335,214,152,-894,0,0,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-3,3,-6,-918,109,-325,39
1551531151,0x6734,-2241,7419,4430,100383750,-567,687,318,2044,-1425,10320,213,-109,-137,1400,-552,-1049,-9686,-9347,1099,9276,-11,-48,-14,-555,736,333,43
1551531151,0x6750,-885,9452,293,100633250,888,51,-422,-412,561,635,26,-22,-8,5092,1051,-2766,-8330,-5600,12554,-3176,-5,2,-23,894,49,-399,41
1551531151,0x6735,-924,4643,1163,100420500,-145,31,968,316,497,-259,1,-1,-1,4823,-151,-38,-14242,367,-1344,-7978,15,-8,3,-161,40,966,42
1551531152,0x6737,-714,5457,323,100393250,740,337,-556,-312,-548,516,-1,-2,0,3344,784,-2381,1924,14271,2433,7426,0,4,-6,740,332,-550,45
1551531152,0x6e36,-3001,9068,267,100389250,402,65,-899,-377,97,465,47,20,13,5435,384,-2809,-3464,-2819,15763,-28,0,-4,-6,399,68,-892,42
1551531152,0x6e58,-612,5084,4967,100458250,393,-215,-877,-932,1312,1180,-1,0,1,5008,378,2643,2316,6344,-14590,3156,0,12,-13,393,-229,-868,37
1551531152,0x6737,-713,5481,349,100394000,741,335,-556,-305,-548,516,-1,-3,-1,3344,784,-2381,1924,14271,2433,7426,0,5,-18,740,332,-550,45
1551531152,0x6724,-593,7077,2613,100302500,793,499,-194,-627,-385,-305,-55,116,-44,5290,876,-1801,-9889,-9482,8603,-2589,-7,-22,22,801,522,-217,44
1551531152,0x6726,-933,5098,4576,100318250,-921,114,-340,214,164,-907,5,0,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-2,4,-15,-918,109,-325,39
1551531153,0x6734,-2360,7464,768,100381000,-571,648,321,1688,-707,10188,-91,52,28,1515,-620,-1034,-9065,-9411,938,9839,43,-42,-5,-614,690,327,42
1551531153,0x6750,-965,9225,255,100635250,913,64,-321,-432,558,556,-10,-1,9,5061,1120,-2708,-8769,-5803,12064,-3510,-8,2,6,921,62,-328,41
1551531154,0x6735,-416,4988,216,100422250,-147,31,968,305,497,-244,2,2,0,4823,-151,-38,-14242,367,-1344,-7978,13,-8,1,-161,40,966,42
1551531154,0x6737,-698,5420,281,100394250,742,338,-560,-312,-542,489,-1,0,0,3344,784,-2381,1924,14271,2433,7426,2,5,-10,740,332,-550,45
1551531154,0x6e36,-3109,9139,164,100389000,441,103,-931,-371,97,467,-52,-102,-242,5459,391,-2798,-3539,-2611,15782,98,59,33,-41,406,78,-889,42
1551531154,0x6e58,-608,5013,4919,100452000,395,-216,-871,-1521,2174,1966,-2,-4,-1,5008,378,2643,2317,6343,-14590,3156,2,12,-3,393,-229,-868,37
1551531155,0x6737,-633,5444,4923,100391500,742,337,-557,-312,-572,523,-2,2,-1,3344,784,-2381,1924,14271,2433,7426,1,5,-16,740,332,-550,45
1551531155,0x6724,-812,7116,4643,100298500,741,610,-136,-536,-500,-420,403,429,36,5227,800,-1615,-10402,-10179,6853,-3107,-10,-7,-17,751,618,-119,44
1551531155,0x6726,-912,5123,4651,100316500,-921,114,-331,227,158,-894,2,2,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-1,6,-9,-918,109,-325,39
1551531156,0x6734,-2104,8094,242,100373500,22,1003,319,-2008,2691,9107,399,-181,-151,1306,-309,-1137,-10017,-9043,3380,8654,346,127,20,-324,875,299,42
1551531156,0x6750,-960,9499,394,100630250,895,-48,-316,-408,568,625,-479,-273,383,5215,1140,-2709,-9166,-4675,12439,-2803,-32,-106,-7,928,58,-309,41
1551531156,0x6735,-325,5177,5132,100417500,-144,30,980,310,497,-259,1,-2,1,4823,-151,-38,-14242,367,-1344,-7978,16,-9,13,-161,40,966,42
1551531157,0x6737,-779,4804,2705,100390750,741,338,-564,-294,-555,502,-3,-5,2,3344,784,-2381,1924,14271,2433,7426,1,5,-14,740,332,-550,45
1551531157,0x6e36,-2816,8995,-76,100396000,202,-152,-896,-329,267,481,-75,-135,228,5722,238,2879,-2126,-329,16242,-46,-49,-152,50,252,0,-947,42
1551531157,0x6e58,-595,4956,4910,100445750,395,-214,-873,-1508,2169,1958,-4,4,2,5008,378,2643,2317,6343,-14590,3156,2,14,-9,393,-229,-868,37
1551531157,0x6737,-677,5652,4881,100390000,740,337,-555,-312,-555,510,1,-1,-3,3344,784,-2381,1924,14271,2433,7426,0,4,-5,740,332,-550,45
1551531157,0x6724,-826,7310,4329,100301750,701,644,-249,-507,-547,-340,43,38,-18,5251,719,-1780,-9605,-11122,6710,-2732,8,-2,2,692,646,-252,44
1551531158,0x6726,-944,5125,4577,100316750,-922,113,-339,208,140,-886,2,2,0,3719,-1111,-2582,-4184,11212,-7286,-8494,-4,5,-10,-918,109,-325,39
1551531159,0x6734,-2562,7559,4432,100376750,-639,646,349,-2332,1884,9384,-96,182,117,752,-552,-1057,-12267,-9198,-2197,5341,-63,-84,-3,-555,738,327,42
1551531159,0x6750,-1055,9451,330,100630000,937,-44,-234,-385,520,128,-60,142,-98,4343,1171,2413,-7174,-7601,10503,-6991,-12,92,12,938,-138,-247,41
1551531159,0x6735,-389,5054,117,100416000,-147,30,968,305,497,-251,0,-1,3,4823,-151,-38,-14242,367,-1344,-7978,14,-7,3,-161,40,966,42
1551531159,0x6737,-717,5703,4813,100391250,742,339,-567,-312,-548,523,2,4,1,3344,784,-2381,1924,14271,2433,7426,2,6,-16,740,332,-550,45
1551531160,0x6e36,-2899,9379,434,100384250,334,-17,-885,-284,200,412,-222,252,-365,5231,346,2810,-2790,-4574,15416,-1437,-27,50,23,362,-68,-908,42
1551531160,0x6e58,-617,5131,4958,100446250,395,-216,-880,-1526,2174,1958,-1,1,1,5008,378,2643,2316,6344,-14590,3156,1,11,-5,393,-229,-868,37
1551531160,0x6737,-802,5512,339,100392500,738,337,-556,-312,-536,523,-1,2,0,3344,784,-2381,1924,14271,2433,7426,-2,4,-6,740,332,-550,44
1551531160,0x6724,-769,7119,4606,100296000,985,520,173,-291,-731,-608,-40,-378,282,4351,852,-1366,-8528,-11153,1841,-8242,38,-88,106,786,584,47,44
1551531160,0x6726,-882,5154,4586,100316500,-923,115,-333,227,128,-899,0,-4,1,3719,-1111,-2582,-4184,11212,-7286,-8494,-4,5,-8,-918,109,-325,39
1551531161,0x6734,-2447,7606,828,100380750,-605,708,251,-2569,2059,9166,-22,15,32,820,-630,-1113,-11768,-9536,-2660,5652,17,-1,-13,-622,710,264,42
1551531161,0x6750,-931,9492,4771,100628250,922,-122,-262,-368,556,179,0,0,-11,4455,1153,2445,-7478,-7005,11038,-6449,-11,14,6,933,-137,-268,41
1551531162,0x6735,-353,5097,65,100419000,-144,31,981,310,475,-251,2,2,2,4823,-151,-38,-14242,367,-1344,-7978,15,-7,9,-161,40,966,42
1551531162,0x6737,-696,5732,4869,100396250,741,337,-555,-300,-555,516,0,0,0,3344,784,-2381,1924,14271,2433,7426,1,4,-20,740,332,-550,44
1551531162,0x6e36,-2701,8582,-175,100384500,364,263,-829,-206,17,678,-103,19,692,216,303,-2605,-2439,1879,15873,2647,45,-10,56,319,273,-886,42
1551531162,0x6e58,-609,4805,276,100452750,395,-213,-872,-1521,2174,1972,1,-3,1,5008,378,2643,2317,6343,-14590,3156,2,15,-4,393,-229,-868,37
1551531163,0x6737,-714,5744,4883,100398500,741,338,-563,-318,-536,523,1,1,1,3344,784,-2381,1924,14271,2433,7426,1,5,-8,740,332,-550,44
1551531163,0x6724,-480,7391,4353,100297250,727,588,-298,-633,-427,-222,-385,-523,169,5366,751,-1921,-9179,-10470,8400,-2002,10,9,37,716,579,-335,44
